-7.521346211433410645e-01,-5.961341857910156250e-01,-6.919538378715515137e-01,8.139100670814514160e-01,1.252714037895202637e+00,-1.453362256288528442e-01,-5.725815892219543457e-01,-6.213798522949218750e-01,2.335104495286941528e-01,9.136063456535339355e-01,-4.589836001396179199e-01,-7.846018075942993164e-01,1.207239747047424316e+00,-7.200668454170227051e-01,-6.485607624053955078e-01,4.685294926166534424e-01
-7.515742778778076172e-01,-5.989284515380859375e-01,-6.873945593833923340e-01,8.040996193885803223e-01,1.218770146369934082e+00,-1.837199032306671143e-01,-5.668344497680664062e-01,-6.233632564544677734e-01,2.471543997526168823e-01,9.326056838035583496e-01,-4.695305228233337402e-01,-7.846018075942993164e-01,1.218504786491394043e+00,-7.219002842903137207e-01,-6.480155587196350098e-01,4.394460618495941162e-01
-7.498205304145812988e-01,-6.025047302246093750e-01,-6.783685088157653809e-01,1.047683238983154297e+00,1.241870880126953125e+00,-4.625504463911056519e-02,-5.547627210617065430e-01,-6.125214099884033203e-01,8.105344325304031372e-02,1.131820440292358398e+00,-4.185561835765838623e-01,-7.840904593467712402e-01,1.464547038078308105e+00,-7.095903754234313965e-01,-6.298250555992126465e-01,3.213969171047210693e-01
-7.499399185180664062e-01,-6.020845174789428711e-01,-6.814467906951904297e-01,1.061763882637023926e+00,1.276079177856445312e+00,-4.441364109516143799e-02,-5.628057122230529785e-01,-6.137887835502624512e-01,8.477944880723953247e-02,1.129305601119995117e+00,-4.145227670669555664e-01,-7.840551733970642090e-01,1.467187166213989258e+00,-6.942108273506164551e-01,-6.347170472145080566e-01,3.328254520893096924e-01
-7.501277327537536621e-01,-6.001918911933898926e-01,-6.894391775131225586e-01,1.154303073883056641e+00,1.306951403617858887e+00,1.626630255486816168e-04,-5.632312893867492676e-01,-6.142779588699340820e-01,6.038749963045120239e-02,1.220858454704284668e+00,-4.329549670219421387e-01,-7.846018075942993164e-01,1.613966584205627441e+00,-7.044154405593872070e-01,-6.341419219970703125e-01,1.598990112543106079e-01
-7.513016462326049805e-01,-5.865809917449951172e-01,-6.858597993850708008e-01,8.079239726066589355e-01,1.143275022506713867e+00,-1.731183528900146484e-01,-5.495906472206115723e-01,-6.223576664924621582e-01,1.761714816093444824e-01,1.002960681915283203e+00,-4.495428800582885742e-01,-7.845657467842102051e-01,1.310426354408264160e+00,-7.176829576492309570e-01,-6.480724215507507324e-01,4.127905070781707764e-01
-7.065069079399108887e-01,-5.918182134628295898e-01,-6.290071606636047363e-01,1.553922057151794434e+00,1.424308776855468750e+00,4.397821724414825439e-01,-5.215463638305664062e-01,-5.691968202590942383e-01,1.001121476292610168e-01,1.101817011833190918e+00,-3.377370536327362061e-01,-7.785459160804748535e-01,1.589165925979614258e+00,-7.004187703132629395e-01,-6.304308176040649414e-01,5.851558446884155273e-01
-7.459374666213989258e-01,-5.864011049270629883e-01,-6.570022702217102051e-01,1.001993417739868164e+00,1.273575544357299805e+00,9.688975289463996887e-03,-5.375190973281860352e-01,-6.075103282928466797e-01,2.393339127302169800e-01,1.015600919723510742e+00,-4.135660231113433838e-01,-7.826640009880065918e-01,1.331019520759582520e+00,-7.166537642478942871e-01,-6.475906372070312500e-01,6.092026829719543457e-01
-7.481526732444763184e-01,-5.862057209014892578e-01,-6.624519824981689453e-01,9.381189942359924316e-01,1.337235212326049805e+00,8.342539891600608826e-03,-5.487236380577087402e-01,-6.077205538749694824e-01,3.221239149570465088e-01,9.960810542106628418e-01,-3.979478180408477783e-01,-7.843708395957946777e-01,1.299313902854919434e+00,-7.188006639480590820e-01,-6.510197520256042480e-01,6.687199473381042480e-01
-7.488329410552978516e-01,-5.971361994743347168e-01,-6.817246675491333008e-01,1.024908065795898438e+00,1.409793972969055176e+00,1.362158451229333878e-02,-5.703958868980407715e-01,-6.054819226264953613e-01,2.262872755527496338e-01,9.891607165336608887e-01,-4.126857817173004150e-01,-7.839622497558593750e-01,1.309589147567749023e+00,-7.170897126197814941e-01,-6.465451717376708984e-01,5.728774666786193848e-01
-7.403105497360229492e-01,-6.024283766746520996e-01,-6.766128540039062500e-01,1.355243682861328125e+00,1.399098038673400879e+00,2.211105972528457642e-01,-5.601641535758972168e-01,-6.020315289497375488e-01,8.932825922966003418e-02,1.321350932121276855e+00,-3.522006571292877197e-01,-7.845734953880310059e-01,1.695096850395202637e+00,-6.997914910316467285e-01,-6.298905611038208008e-01,2.081931084394454956e-01
-7.513889074325561523e-01,-5.938178896903991699e-01,-6.864928007125854492e-01,9.566345214843750000e-01,1.228763222694396973e+00,-1.145566552877426147e-01,-5.555103421211242676e-01,-6.245948672294616699e-01,1.767495423555374146e-01,9.736177325248718262e-01,-5.102485418319702148e-01,-7.845672965049743652e-01,1.296522617340087891e+00,-7.115007042884826660e-01,-6.356917619705200195e-01,3.074866235256195068e-01
-7.510098218917846680e-01,-5.995750427246093750e-01,-6.834697127342224121e-01,1.035635471343994141e+00,1.348009228706359863e+00,-2.916962839663028717e-02,-5.747331380844116211e-01,-6.166799664497375488e-01,2.077145427465438843e-01,1.095441699028015137e+00,-4.623345732688903809e-01,-7.845250368118286133e-01,1.425214648246765137e+00,-7.127007246017456055e-01,-6.441224217414855957e-01,2.602629661560058594e-01
-7.513553500175476074e-01,-5.988985896110534668e-01,-6.830968260765075684e-01,1.001176714897155762e+00,1.355014681816101074e+00,-1.873982138931751251e-02,-5.725363492965698242e-01,-6.027396321296691895e-01,2.261092364788055420e-01,1.049505233764648438e+00,-4.248088896274566650e-01,-7.846018075942993164e-01,1.350544214248657227e+00,-7.115588784217834473e-01,-6.445758342742919922e-01,3.871605694293975830e-01
-7.382217049598693848e-01,-6.016221642494201660e-01,-6.355904936790466309e-01,1.211428523063659668e+00,1.435436487197875977e+00,2.484507262706756592e-01,-5.595344305038452148e-01,-5.685519576072692871e-01,1.575140655040740967e-01,1.310475945472717285e+00,-2.181031703948974609e-01,-7.845841646194458008e-01,1.690152525901794434e+00,-6.999650597572326660e-01,-6.429422497749328613e-01,2.922230958938598633e-01
-7.509573101997375488e-01,-5.794199705123901367e-01,-6.732245087623596191e-01,7.989589571952819824e-01,1.149950265884399414e+00,-1.839234232902526855e-01,-5.421687364578247070e-01,-6.236933469772338867e-01,2.720392644405364990e-01,1.150539755821228027e+00,-4.574965834617614746e-01,-7.842563390731811523e-01,1.360334157943725586e+00,-7.188047170639038086e-01,-6.492137908935546875e-01,3.226431906223297119e-01
-7.360084652900695801e-01,-5.755356550216674805e-01,-5.962966680526733398e-01,1.010367989540100098e+00,7.844836711883544922e-01,-1.031651943922042847e-01,-4.260984063148498535e-01,-5.837118029594421387e-01,-2.381567955017089844e-01,9.300470352172851562e-01,-3.208402991294860840e-01,-7.443271279335021973e-01,1.236071825027465820e+00,-6.595583558082580566e-01,-6.164093613624572754e-01,6.575128436088562012e-01
-7.464362382888793945e-01,-5.878270268440246582e-01,-6.548832058906555176e-01,8.723774552345275879e-01,1.195068836212158203e+00,-8.722525089979171753e-02,-5.565835237503051758e-01,-6.009129881858825684e-01,1.858708709478378296e-01,1.082630276679992676e+00,-3.115912675857543945e-01,-7.834748029708862305e-01,1.252328872680664062e+00,-7.171284556388854980e-01,-6.475992798805236816e-01,6.436384320259094238e-01
-7.126896977424621582e-01,-5.563480257987976074e-01,-5.291250348091125488e-01,8.473113775253295898e-01,1.145069479942321777e+00,1.635715365409851074e-01,-4.488579928874969482e-01,-5.663630962371826172e-01,4.354987442493438721e-01,1.274501800537109375e+00,-2.070083916187286377e-01,-7.752006649971008301e-01,1.421164035797119141e+00,-7.041860818862915039e-01,-6.455749869346618652e-01,4.277219474315643311e-01
-7.334331870079040527e-01,-5.854235291481018066e-01,-6.690056324005126953e-01,1.179650068283081055e+00,1.310838222503662109e+00,1.025038883090019226e-01,-5.251448154449462891e-01,-6.054456233978271484e-01,1.191648244857788086e-01,1.034886598587036133e+00,-4.336083531379699707e-01,-7.827377319335937500e-01,1.465572237968444824e+00,-7.012601494789123535e-01,-6.245430707931518555e-01,2.094193994998931885e-01
-7.377345561981201172e-01,-5.926269292831420898e-01,-6.620550155639648438e-01,1.042485594749450684e+00,1.312009453773498535e+00,6.789412349462509155e-02,-5.491773486137390137e-01,-5.966488122940063477e-01,2.232874184846878052e-01,1.212833285331726074e+00,-3.553643226623535156e-01,-7.829746007919311523e-01,1.519394993782043457e+00,-7.058241367340087891e-01,-6.451772451400756836e-01,3.326994776725769043e-01
-7.375158071517944336e-01,-6.026403903961181641e-01,-6.742029786109924316e-01,1.092218041419982910e+00,1.430232405662536621e+00,9.016282856464385986e-02,-5.794124007225036621e-01,-5.585686564445495605e-01,2.261932045221328735e-01,1.048088431358337402e+00,-3.269171118736267090e-01,-7.836406230926513672e-01,1.368059754371643066e+00,-7.131679058074951172e-01,-6.387395262718200684e-01,5.216116309165954590e-01
-7.103487253189086914e-01,-5.944584608078002930e-01,-5.630079507827758789e-01,1.292893886566162109e+00,1.536419510841369629e+00,5.219735503196716309e-01,-5.297151207923889160e-01,-4.729652106761932373e-01,4.215708076953887939e-01,1.280370473861694336e+00,-1.394786834716796875e-01,-7.743541002273559570e-01,1.528302431106567383e+00,-7.133625745773315430e-01,-6.394453048706054688e-01,6.734975576400756836e-01
-7.515936493873596191e-01,-5.978208780288696289e-01,-6.399868130683898926e-01,8.003073334693908691e-01,1.180530786514282227e+00,-1.624345332384109497e-01,-5.619739294052124023e-01,-6.118900179862976074e-01,1.376793533563613892e-01,1.001748800277709961e+00,-3.684863150119781494e-01,-7.843653559684753418e-01,1.231441378593444824e+00,-7.174049019813537598e-01,-6.480978131294250488e-01,6.535815596580505371e-01
-7.534750103950500488e-01,-5.947118997573852539e-01,-6.895082592964172363e-01,7.012147307395935059e-01,1.198160052299499512e+00,-2.545205950736999512e-01,-5.703575015068054199e-01,-6.251977086067199707e-01,2.885436117649078369e-01,8.475459814071655273e-01,-4.901584088802337646e-01,-7.844536900520324707e-01,1.068723678588867188e+00,-7.225862145423889160e-01,-6.497204303741455078e-01,6.145933866500854492e-01
-7.482089996337890625e-01,-5.937999486923217773e-01,-6.658025383949279785e-01,9.535976052284240723e-01,1.269582390785217285e+00,-4.764229431748390198e-02,-5.499919652938842773e-01,-6.139472723007202148e-01,2.482420951128005981e-01,1.034997463226318359e+00,-4.367811381816864014e-01,-7.836752533912658691e-01,1.327112913131713867e+00,-7.198141217231750488e-01,-6.438046693801879883e-01,4.410066306591033936e-01
-7.508251667022705078e-01,-5.845033526420593262e-01,-6.526145935058593750e-01,8.016693592071533203e-01,1.107488155364990234e+00,-1.963790208101272583e-01,-5.287741422653198242e-01,-6.116575598716735840e-01,1.500817835330963135e-01,9.841324090957641602e-01,-4.052627682685852051e-01,-7.809833884239196777e-01,1.227939844131469727e+00,-7.046691179275512695e-01,-6.372439861297607422e-01,5.733599066734313965e-01
-7.459223866462707520e-01,-5.857638716697692871e-01,-6.510362625122070312e-01,9.683960080146789551e-01,1.353833675384521484e+00,5.375299230217933655e-02,-5.438786149024963379e-01,-6.031683087348937988e-01,3.059941232204437256e-01,9.483854770660400391e-01,-3.925072550773620605e-01,-7.832386493682861328e-01,1.268901348114013672e+00,-7.192695140838623047e-01,-6.463524699211120605e-01,7.554017305374145508e-01
-7.406250238418579102e-01,-6.047598123550415039e-01,-6.164791584014892578e-01,9.724584817886352539e-01,1.437933683395385742e+00,1.735295206308364868e-01,-5.736684799194335938e-01,-5.293748378753662109e-01,3.422038257122039795e-01,1.168690323829650879e+00,-1.614763140678405762e-01,-7.830696105957031250e-01,1.427181720733642578e+00,-7.188739776611328125e-01,-6.474606990814208984e-01,7.148463726043701172e-01
-7.375831604003906250e-01,-5.962551832199096680e-01,-6.483944058418273926e-01,1.051973581314086914e+00,1.342254519462585449e+00,9.002496302127838135e-02,-5.474494695663452148e-01,-5.908537507057189941e-01,2.620827853679656982e-01,1.212722539901733398e+00,-3.465900123119354248e-01,-7.818599939346313477e-01,1.470917582511901855e+00,-7.141398787498474121e-01,-6.445528268814086914e-01,4.053594470024108887e-01
-7.343319654464721680e-01,-5.474039912223815918e-01,-4.448701441287994385e-01,6.914039254188537598e-01,1.072141051292419434e+00,-9.481645189225673676e-03,-3.653994500637054443e-01,-5.348907709121704102e-01,3.444487452507019043e-01,1.321148991584777832e+00,-1.421495825052261353e-01,-7.596954107284545898e-01,1.309808731079101562e+00,-7.082787752151489258e-01,-6.465105414390563965e-01,6.576561331748962402e-01
-7.418119907379150391e-01,-5.838478803634643555e-01,-5.991065502166748047e-01,9.195744395256042480e-01,1.308383464813232422e+00,8.803383447229862213e-03,-5.258002877235412598e-01,-5.843030214309692383e-01,3.646980822086334229e-01,1.100324392318725586e+00,-3.301375806331634521e-01,-7.795199155807495117e-01,1.317135095596313477e+00,-7.111933231353759766e-01,-6.439065933227539062e-01,6.578155159950256348e-01
-7.397432327270507812e-01,-5.920111536979675293e-01,-6.173558831214904785e-01,9.435837268829345703e-01,1.326112866401672363e+00,7.795223593711853027e-02,-5.365231633186340332e-01,-5.837001204490661621e-01,3.639588356018066406e-01,1.108975172042846680e+00,-3.519660234451293945e-01,-7.825000286102294922e-01,1.297800540924072266e+00,-7.147633433341979980e-01,-6.469500660896301270e-01,6.244214177131652832e-01
-7.460300922393798828e-01,-5.864742994308471680e-01,-6.507312059402465820e-01,7.992804646492004395e-01,1.256103038787841797e+00,-7.067953050136566162e-02,-5.524266362190246582e-01,-6.034120321273803711e-01,3.320568203926086426e-01,1.017317295074462891e+00,-3.380380272865295410e-01,-7.841783165931701660e-01,1.242572546005249023e+00,-7.179176211357116699e-01,-6.492401361465454102e-01,6.421334743499755859e-01
-7.155088186264038086e-01,-5.373303890228271484e-01,-5.093757510185241699e-01,5.701892375946044922e-01,5.530570745468139648e-01,-3.265419602394104004e-01,-3.343136608600616455e-01,-5.767157673835754395e-01,-2.358001917600631714e-01,5.611264705657958984e-01,-2.181603461503982544e-01,-6.426306962966918945e-01,7.629101872444152832e-01,-4.738250076770782471e-01,-4.964563250541687012e-01,9.394624829292297363e-01
-7.144281864166259766e-01,-5.967903137207031250e-01,-6.317128539085388184e-01,7.632851004600524902e-01,1.196662783622741699e+00,-9.210460633039474487e-02,-5.730252861976623535e-01,-5.882646441459655762e-01,1.469132304191589355e-01,6.851328611373901367e-01,-3.203662335872650146e-01,-7.050353288650512695e-01,9.939750432968139648e-01,-6.905060410499572754e-01,-6.424876451492309570e-01,9.762223362922668457e-01
-7.420445680618286133e-01,-6.004651188850402832e-01,-1.994700133800506592e-01,4.320358037948608398e-01,1.227342605590820312e+00,4.229850322008132935e-02,-5.181270837783813477e-01,-3.178110122680664062e-01,2.287321984767913818e-01,9.281440973281860352e-01,2.212032377719879150e-01,-7.411605715751647949e-01,1.058341383934020996e+00,-7.201150655746459961e-01,-6.510427594184875488e-01,1.503513097763061523e+00
-7.485720515251159668e-01,-5.935490727424621582e-01,-6.716505885124206543e-01,9.099100828170776367e-01,1.288917064666748047e+00,-2.115569077432155609e-02,-5.666828155517578125e-01,-6.010497808456420898e-01,1.808566600084304810e-01,9.035626053810119629e-01,-4.068288505077362061e-01,-7.843906879425048828e-01,1.198997259140014648e+00,-7.170793414115905762e-01,-6.437779068946838379e-01,6.530455946922302246e-01
-7.416039109230041504e-01,-5.902000069618225098e-01,-6.721742749214172363e-01,1.046371459960937500e+00,1.302572607994079590e+00,2.636987343430519104e-02,-5.301280617713928223e-01,-6.159017086029052734e-01,1.625969707965850830e-01,8.740779161453247070e-01,-4.940209388732910156e-01,-7.827079296112060547e-01,1.285743117332458496e+00,-7.159214615821838379e-01,-6.416659951210021973e-01,5.591911077499389648e-01
-7.444376349449157715e-01,-5.856409072875976562e-01,-6.544228196144104004e-01,9.860945940017700195e-01,1.298511505126953125e+00,1.458997093141078949e-02,-5.374905467033386230e-01,-6.011991500854492188e-01,2.329556792974472046e-01,9.894243478775024414e-01,-4.102123379707336426e-01,-7.830992937088012695e-01,1.301061272621154785e+00,-7.165548801422119141e-01,-6.450712084770202637e-01,6.391832828521728516e-01
-7.491665482521057129e-01,-5.769067406654357910e-01,-6.704851388931274414e-01,8.933660387992858887e-01,1.378500819206237793e+00,-2.208396419882774353e-02,-5.536184906959533691e-01,-6.210939288139343262e-01,3.986596763134002686e-01,9.571545124053955078e-01,-5.004183650016784668e-01,-7.845761775970458984e-01,1.248137831687927246e+00,-7.183358669281005859e-01,-6.460904479026794434e-01,5.152517557144165039e-01
-7.504785060882568359e-01,-5.982592701911926270e-01,-6.795748472213745117e-01,9.221867918968200684e-01,1.192954540252685547e+00,-1.430058777332305908e-01,-5.597365498542785645e-01,-6.123722791671752930e-01,1.973400712013244629e-01,1.078140735626220703e+00,-4.399581551551818848e-01,-7.844941020011901855e-01,1.323470592498779297e+00,-7.129884958267211914e-01,-6.369916200637817383e-01,4.597730636596679688e-01
-7.339816689491271973e-01,-5.777141451835632324e-01,-6.216443777084350586e-01,9.970223307609558105e-01,1.121444821357727051e+00,-4.636273905634880066e-02,-4.607182741165161133e-01,-5.956470966339111328e-01,6.936337798833847046e-02,9.613405466079711914e-01,-4.082123041152954102e-01,-7.620101571083068848e-01,1.254820942878723145e+00,-6.924769878387451172e-01,-6.246457695960998535e-01,5.937858223915100098e-01
-7.472142577171325684e-01,-5.854760408401489258e-01,-6.132146716117858887e-01,9.179115295410156250e-01,1.130898237228393555e+00,-5.101429298520088196e-02,-4.899053871631622314e-01,-6.084020733833312988e-01,2.434819489717483521e-01,1.203093409538269043e+00,-3.898299336433410645e-01,-7.811902761459350586e-01,1.396793127059936523e+00,-7.136538028717041016e-01,-6.447342038154602051e-01,4.867778718471527100e-01
-7.501555681228637695e-01,-5.807632803916931152e-01,-6.754538416862487793e-01,8.243159651756286621e-01,1.118987917900085449e+00,-1.709119379520416260e-01,-5.276566743850708008e-01,-6.183462142944335938e-01,1.629046499729156494e-01,9.333826899528503418e-01,-4.266753792762756348e-01,-7.841020226478576660e-01,1.239061713218688965e+00,-7.203292250633239746e-01,-6.465120911598205566e-01,5.279964208602905273e-01
-7.470813393592834473e-01,-5.384841561317443848e-01,-6.486539244651794434e-01,8.167380094528198242e-01,1.372093796730041504e+00,-4.495224729180335999e-02,-5.259357094764709473e-01,-6.137654781341552734e-01,5.441424846649169922e-01,9.366990923881530762e-01,-4.841215014457702637e-01,-7.838677167892456055e-01,1.118951559066772461e+00,-7.206643223762512207e-01,-6.486256718635559082e-01,6.558670401573181152e-01
-7.501814961433410645e-01,-5.829460024833679199e-01,-6.608568429946899414e-01,9.985240101814270020e-01,1.246537685394287109e+00,-2.814864367246627808e-02,-5.321100950241088867e-01,-6.151022315025329590e-01,2.300846278667449951e-01,1.146624326705932617e+00,-4.110214114189147949e-01,-7.843416929244995117e-01,1.421690106391906738e+00,-7.123333215713500977e-01,-6.424031853675842285e-01,4.083987772464752197e-01
